,time_published,summary,sentiment
828,20220420T120100,"New York, NY, and Tel Aviv, ISRAEL, April  20, 2022   ( GLOBE NEWSWIRE )  -- via NewMediaWire -- Todos Medical, Ltd.  ( OTCQB: TOMDF ) , a comprehensive medical diagnostics and related solutions company, today announced that its majority-owned subsidiary 3CL Pharma, Ltd. is reporting a case study fr",neutral
829,20220420T122109,"New York, NY, and Tel Aviv, ISRAEL - April 20, 2022 - Todos Medical, Ltd.  ( OTCQB: TOMDF ) , a comprehensive medical diagnostics and related solutions company, today announced that its majority-owned subsidiary 3CL Pharma, Ltd. is reporting a case study from Dr. Lee Morgentaler of a patient who use",neutral
830,20220420T125219,"Todos Medical, Ltd.  ( OTCQB: TOMDF ) , a comprehensive medical diagnostics and related solutions company, today announced that its majority-owned subsidiary 3CL Pharma, Ltd. is reporting a case study from Dr. Lee Morgentaler of a patient who used Tollovid®, the Company's 3CL protease inhibitor diet",negative
831,20220420T131939,"Pune, India, April  20, 2022   ( GLOBE NEWSWIRE )  -- The global vaccines market size is expected to reach USD 125.49 billion in 2028, exhibiting a CAGR of 10.8% during the forecast period. Rising investments for effective medical products and rising demand for effective vaccination during the pande",neutral
832,20220420T140200,Moderna's (MRNA) bivalent COVID booster candidate creates superior neutralizing antibodies compared to its currently authorized COVID vaccine mRNA-1273's booster dose against all variants of concern.,neutral
833,20220420T141500,"Much as Intuitive Surgical redefined the surgical field, this company is updating how abnormal heart rhythms are diagnosed.",positive
834,20220420T145226,"Zacks.com users have recently been watching Pfizer (PFE) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",neutral
835,20220420T145845,"""One-way masking does work,"" former FDA chief Dr. Scott Gottlieb told CNBC Wednesday.",neutral
836,20220420T150704,The securities litigation law firm of The Gross Law Firm issues the following notice on behalf of shareholders in the following publicly traded companies. Shareholders who purchased shares in the following companies during the dates listed are encouraged to contact the firm regarding possible Lead Plaintiff appointment. Appointment as Lead Plaintiff is not required to partake in any recovery,negative
837,20220420T155759,"The Klein Law Firm announces that class action complaints have been filed on behalf of shareholders of the following companies. There is no cost to participate in the suit. If you suffered a loss, you have until the lead plaintiff deadline to request that the court appoint you as lead plaintiff",negative
838,20220420T191025,"A whale with a lot of money to spend has taken a noticeably bearish stance on Pfizer.
Looking at options history for Pfizer  ( NYSE:PFE )  we detected 21 strange trades.
If we consider the specifics of each trade, it is accurate to state that 28% of the investors opened trades with bullish expectati",neutral
839,20220420T214519,"In the latest trading session, Pfizer (PFE) closed at $49.75, marking a -0.86% move from the previous day.",neutral
840,20220420T233400,"A vial and sryinge are seen in front of a displayed Moderna logo in this illustration taken January 11, 2021. REUTERS/Dado Ruvic/Illustration",neutral
841,20220421T003334,"The law firm of Kessler Topaz Meltzer & Check, LLP  (  www.ktmc.com  )  informs investors that the firm has filed a securities class action lawsuit against ABBVie, Inc.  (  ABBVie  )   (  NYSE:ABBV  )  on behalf of all persons and entities who purchased or otherwise acquired ABBVie securities between April 30, 2021, and August 31, 2021, inclusive  (  the ""Class Period",negative
842,20220421T103000,"This biotech already soared more than 3,000% over the past two years.",neutral
843,20220421T110058,Psychedelic companies are betting on ketamine as the next Prozac Fast Company,neutral
844,20220421T111131,"For weeks now, Disney has been embroiled in a culture-war battle over a Florida law forbidding teachers from discussing sexual orientation and gender identity with primary school students. Disney World, based in Orlando, has vocally opposed this law and vowed to fight it due to its supposed anti-LGBTQ implications.",negative
845,20220421T111500,Arena Pharmaceuticals and Actelion veteran brings deep industry experience as VectivBio prepares for key upcoming catalysts Arena Pharmaceuticals and Actelion veteran brings deep industry experience as VectivBio prepares for key upcoming catalysts,neutral
846,20220421T112800,Voyager Therapeutics (VYGR) was a big mover last session on higher-than-average trading volume. The latest trend in earnings estimate revisions might not help the stock continue moving higher in the near term.,neutral
847,20220421T123000,"BEDFORD, Mass., April  21, 2022   ( GLOBE NEWSWIRE )  -- Homology Medicines, Inc.  ( Nasdaq: FIXX ) , a genetic medicines company, announced today that Albert Seymour, Ph.D., Chief Scientific Officer, has been promoted to President of Homology. In addition to his role as CSO, Dr. Seymour will assume",neutral
848,20220421T124400,"A GlaxoSmithKline plant is seen in Montrose, Scotland, Britain October 22, 2018. Andy Buchanan/Pool via REUTERS",neutral
849,20220421T130800,"This post contains sponsored advertising content. This content is for informational purposes only and is not intended to be investing advice.
Pressure BioSciences Inc.  ( OTCQB: PBIO )  partnered with The Ohio State University  ( Ohio State )  to develop the first commercial-scale processing system ",neutral
850,20220421T133200,Investors typically look at J&J's (JNJ) results to gauge how the rest of the drug sector will fare.,neutral
851,20220421T140703,Several committee members said boosting people every four to six months in an effort to prevent Covid infection is not an achievable public health goal.,neutral
852,20220421T143853,"The vaccine-preventable deaths comprise 60 percent of all adult Covid-19 deaths since June 2021, the Kaiser Family Foundation found.",negative
853,20220421T153000,"LONDON, April  21, 2022   ( GLOBE NEWSWIRE )  -- According to The Business Research Company's research report on the biotechnology services market, the biotechnology services market is expected to grow rapidly due to increasing lifestyle and chronic diseases. This is mainly due to unhealthy lifestyl",neutral
854,20220421T153700,These healthcare giants know something about beating the market.,positive
855,20220421T154500,The industry's leaders will fight to maintain their ranking over the next few years.,negative
856,20220421T155800,"Results from Novavax's (NVAX) phase I/II study, which is evaluating a combination of its COVID-19 vaccine and the seasonal influenza vaccine candidate, demonstrate the combo vaccine's feasibility.",neutral
857,20220421T160400,"Jakubowitz Law announces that securities fraud class action lawsuits have commenced on behalf of shareholders of the following publicly-traded companies who purchased shares within the class periods listed below. Shareholders interested in representing the class of wronged shareholders have until the lead plaintiff deadline to petition the court. Your ability to share in any recovery doesn't require that you serve as a lead plaintiff. For more details and to speak with our firm without cost or obligation, follow the links below",negative
858,20220421T165048,"The COVID-19 pandemic has fueled the growth of biotechnology companies, driven by the growing prevalence of chronic diseases and rising expenditure on research and development. The increasing adoption of advanced technology, including artificial intelligence, is benefiting the biotech sector. And growth in the biotech sector is aided by the possibility of online and remote diagnosis and treatment of patients around the globe. According to a report by Precedence Research, the global biotechnology market is projected to reach $1.68 trillion by 2030, growing at a 8.7% CAGR.",neutral
859,20220421T181510,"Investors who bought stocks during the COVID-19 market crash in 2020 have generally experienced some big gains in the past two years. But there is no question some big-name stocks performed better than others since the pandemic bottom.
Pfizer's Bumpy Ride: One company that has been a lackluster inve",negative
860,20220421T200656,The Law Offices of Vincent Wong announce that class actions have commenced on behalf of certain shareholders in the following companies. If you suffered a loss you have until the lead plaintiff deadline to request that the court appoint you as lead plaintiff. There will be no obligation or cost to you,neutral
861,20220421T220331,Global body fears that lack of clarity may mean poorer countries lack access to Paxlovid,neutral
862,20220421T220400,"Pfizer's coronavirus disease  ( COVID-19 )  pill Paxlovid is manufactured in Freiburg, Germany, in this undated image obtained by Reuters on November 16, 2021. Pfizer/Handout via REUTERS",neutral
